Metabolite_name,blank_01,blank_02,blank_03,blank_04,Cultures_QC_01,Cultures_QC_02,POS_BDS_EC_IPLs,POS_Cultures_Pooled_QC_01,POS_Cultures_Pooled_QC_02,POS_Cultures_Pooled_QC_03,POS_Cultures_Pooled_QC_04,POS_Cultures_Pooled_QC_05,POS_Cultures_Pooled_QC_06,POS_u_DA_IPLs,POS_u_EC_IPLs,POS_u_H_IPLs,POS_u_S_IPLs,POS_u2_EC_IPLs,POS_u2_y_IPLs
w/o MS2:RIKEN P-VS1 ID-13892 from Mouse_Muscle_WT_CTX0_Ctr,7944,2838,2481,0,8715,6944,2238,7242,7072,7737,7274,2339,6890,2209,4701,2532,4140,2400,7434
Unknown,63,0,0,0,4538,4999,0,4876,4405,5196,5094,80,4960,0,67,0,14871,0,0
Unknown,0,0,0,0,4241,4859,0,4793,3836,3869,5100,0,4995,0,0,0,22768,0,0
Unknown,0,0,0,0,4788,3105,72,3428,3137,3431,3352,0,3210,0,0,0,14592,0,61
Unknown,0,64,51,0,1007,1071,164,1294,1164,1107,1484,0,1156,0,285,0,28212,310,0
w/o MS2:NAGly 25:1;O(FA 28:6),0,0,0,0,160922,180276,0,155061,151705,133843,163135,72,159805,0,0,1558263,74,0,0
w/o MS2:RIKEN P-VS1 ID-13962 from Mouse_Adipose_WT_N_F1EPA,24872,9094,7381,0,10737,8096,7043,9984,8782,8942,8483,6384,8149,6660,9525,8322,11596,9105,9527
Unknown,62,64,0,0,1661,1569,107,1734,1824,1664,1556,56,1578,0,0,0,6170,0,0
Unknown,0,0,0,0,6533,6012,0,5180,5048,5770,5902,0,5997,0,0,0,27656,51,330
Unknown,0,0,0,0,52081,46912,181,45946,40612,48822,48123,257,46200,0,0,0,181787,51,51
Unknown,76,0,0,0,35884,35893,64,35320,29387,35520,36669,143,35382,0,0,0,160787,0,0
Unknown,56,0,0,0,2800,2738,78,2440,2246,2371,2755,0,2892,0,0,0,7900,54,198
TG 52:5|TG 16:0_18:2_18:3,600,62,0,0,6972,6044,60,5229,6337,6808,5668,64,5732,52,64,70,247,54,20149
w/o MS2:RIKEN P-VS1 ID-14152 from Mouse_Feces_WT_ABX_Ctr,59,0,0,0,847282,765488,2937,778130,716730,744257,784343,4474,753681,489,0,104,2573396,1554,477
w/o MS2:RIKEN P-VS1 ID-14152 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,3418708,3111987,7733,2980784,2852279,3063092,3152744,37953,3099398,632,252,347,3914692,9008,1942
TG 52:4|TG 16:0_18:2_18:2,1971,245,148,0,29503,28478,333,26334,27187,27638,28889,460,27790,244,267,376,371,171,97152
Unknown,1795,470,374,0,9200,3216,2669,6147,4895,4551,4273,2056,4326,2535,1588,1881,5405,6015,3830
Unknown,0,50,0,0,58111,54352,130,52050,47699,45898,52052,75,52053,0,0,0,204518,0,64
w/o MS2:TG 15:3_16:4_22:6,0,0,0,0,3609,3686,80,3524,3233,3813,3836,0,3267,0,0,0,13152,62,0
Unknown,85,0,0,0,1791,1892,0,1591,1282,1591,1477,0,1562,0,0,7107,442,0,0
TG 52:3|TG 16:1_18:1_18:1,3830,723,481,0,23578,20457,570,19722,21018,21811,22471,865,21015,663,744,953,871,514,67775
w/o MS2:RIKEN P-VS1 ID-14338 from Mouse_AdrenalGlands_WT_N_Ctr,0,0,0,0,3317,2824,0,2687,2141,2902,3057,0,2680,0,0,16311,70,0,0
w/o MS2:SL 15:0;O/36:0;O,1531,258,166,0,7493,6472,246,5622,6691,6507,6582,119,6550,182,1313,326,877,113,7043
Unknown,0,0,0,0,2402,2207,0,2338,2739,2202,2183,51,1839,0,0,0,14035,0,0
TG 52:2|TG 16:0_18:1_18:1,11418,2226,1674,0,14699,13014,1947,12434,12882,13034,12966,1673,12810,1855,1901,1721,2366,1788,32642
Unknown,94,0,0,0,2699,3077,56,2256,2710,2804,2850,0,2701,0,0,0,17495,0,0
w/o MS2:TG 8:0_8:0_36:4,1828,0,0,0,2605,2746,0,2447,2547,3004,2991,0,2815,0,0,0,0,0,7710
w/o MS2:TG 8:0_8:0_36:1,9540,2106,1808,0,4033,2742,1670,3306,3379,3267,3107,1436,3203,1785,1927,2486,4148,1859,6090
w/o MS2:SM 27:6;2O(FA 20:5),0,0,0,0,1620,1521,0,1410,1669,1669,877,0,1641,0,0,0,10188,0,0
TG 52:0|TG 16:0_18:0_18:0,6081,1668,1251,0,9093,8909,1149,8082,8926,9022,8640,1227,8468,3594,6866,7697,7261,7109,8101
w/o MS2:PI 36:4,52,0,0,0,3311,3786,0,3031,2895,3621,3190,65,3345,0,0,277,816,0,8514
w/o MS2:PI 36:1,95,0,0,0,4269,4083,74,3799,3703,4397,4459,57,4272,0,91,155,0,0,6492
w/o MS2:PI 36:3,52,0,0,0,1012,991,0,659,793,808,814,0,829,0,52,0,6575,0,64
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,3958,3224,60,3144,2888,3238,3171,55,3159,0,0,0,18266,0,0
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,58,0,0,0,3448,3161,0,2701,3124,3019,3209,0,3098,0,0,52,20539,0,0
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,83,0,0,0,1898,1749,0,2001,1828,1387,1851,0,2012,0,0,0,11820,0,0
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,52,0,0,0,7982,8198,78,7810,7422,7192,7631,0,8117,0,114,0,31900,125,0
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,10648,11167,54,10153,9183,8827,10574,0,10106,54,86,0,47034,0,0
w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,60,0,0,0,7815,9359,173,7799,7430,8386,8991,70,9023,0,92,0,59946,0,0
w/o MS2:TG 15:4_15:4_24:6,62,0,0,0,38860,27873,113,31935,25095,25922,29228,227,28408,0,0,0,107116,79,0
w/o MS2:PI-Cer 41:5;3O,56,0,0,0,5391,5527,0,5354,4898,5772,6191,0,5661,0,0,0,42514,0,0
w/o MS2:TG 9:0_22:6_22:6;1O,273,0,0,0,1286,1900,0,1335,1424,1684,1505,0,1326,0,56,0,6129,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,21547,21459,0,21012,18977,19380,21619,0,22065,0,0,0,69898,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,58,0,0,0,9999,7757,0,8119,8194,8380,8684,0,8668,0,0,55,55572,0,1464
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,10189,9147,0,9258,8245,8658,9697,80,8847,0,0,72,62261,0,1025
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,25492,21248,77,22599,19605,21599,21830,0,20590,0,0,0,66353,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,6530,6645,0,6718,6298,6942,7207,0,6739,0,0,0,24896,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,200609,214965,169,182245,164250,197902,215300,397,211297,0,54,0,1140742,59,68
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,7838,7477,0,6705,7169,7069,7620,97,7796,0,0,0,54743,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,59,52,0,0,25422,26081,0,24092,22372,23756,24936,0,24504,0,0,0,199237,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,71320,70338,52,64776,58689,72252,71476,178,70543,0,0,0,490442,0,0
w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,80,0,0,0,18947,17333,59,15857,13672,16062,18127,180,17406,0,0,0,81754,56,0
w/o MS2:NAOrn 24:3;O(FA 28:6),76,0,0,0,7797,7882,54,7370,7372,7024,7375,54,7389,0,0,15334,0,0,0
w/o MS2:SL 16:1;O/36:0;O,884,59,234,0,91022,76687,176,69391,79230,79503,81117,691,74002,190,607,969,390,246,78045
w/o MS2:PS 42:5,0,0,0,0,5251,4664,0,4061,3851,4794,4644,0,4187,0,0,0,32948,0,0
w/o MS2:Hex2Cer 16:1;2O/20:1,106,0,0,0,2636,2481,0,2485,2598,2995,2842,0,2696,0,0,0,6788,0,0
Unknown,53,63,0,0,3981,3465,0,3550,3954,3937,4048,57,3277,0,0,0,26137,0,0
w/o MS2:RIKEN P-VS1 ID-14815 from Mouse_Plasma_ApoEKO_N_Ctr,0,0,0,0,1657,1812,0,1513,1232,1777,1618,0,1721,0,0,0,8931,0,0
w/o MS2:PI 36:0,0,0,0,0,1946,1445,0,1673,1906,1789,1848,0,1834,0,61,341,23561,0,0
w/o MS2:SL 16:0;O/36:0;O,6050,2016,2472,0,62292,55136,2063,56642,56326,57835,57335,2207,56169,2113,3409,2778,3433,2035,62593
w/o MS2:SL 16:0;O/36:0;O,6141,2681,2254,0,62292,50830,2143,48977,45511,42928,42203,2366,40921,2060,3707,2578,5340,2307,108808
Unknown,11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,0,0,0,0,2656,3108,0,2606,2365,3438,2824,0,2717,0,0,0,7444,0,0
Unknown,387,153,159,0,3934,13128,1730,9534,7097,9881,10369,1103,15734,1853,1113,1041,2326,1984,1525
Unknown,45037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
w/o MS2:RIKEN P-VS1 ID-14892 from Mouse_Plasma_ApoEKO_N_F1DHA,24160,9716,8543,0,30281,25726,7475,26724,26473,26470,26899,8176,25204,7384,10354,9790,16126,8548,44766
w/o MS2:RIKEN P-VS1 ID-14949 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,63878,58850,54,53751,52974,58030,55225,603,53957,0,64,0,85594,66,56
w/o MS2:RIKEN P-VS1 ID-14949 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,9889,10471,0,10080,9450,9768,11114,79,10553,0,0,0,51770,0,155
Unknown,31647,10518,9503,0,22970,20624,8489,20950,21134,22124,21709,8699,20434,10974,16085,25728,17512,16380,20277
TG 54:7|TG 18:2_18:2_18:3,22492,0,71,0,13648,12821,147,10366,11127,13245,12726,331,12329,102,165,155,172,183,41518
w/o MS2:Cer 21:1;3O/38:4;(2OH),18237,6125,5866,0,13922,12813,5217,13389,12783,12466,12932,5650,12503,6681,10468,15216,10893,9708,12063
TG 54:6|TG 18:2_18:2_18:2,798,418,82,0,45056,42252,742,37380,38448,40236,40459,998,40683,632,663,757,817,595,143371
w/o MS2:DG 56:15,100,0,0,0,10239,10190,0,8684,10011,10515,9998,52,10308,0,0,51213,66,52,70
TG 54:5|TG 18:1_18:2_18:2,4017,555,416,0,39264,39046,865,31003,35256,37334,38698,1749,37418,1322,1264,1177,1252,1447,132496
Unknown,130,0,0,0,899,832,0,695,646,838,816,0,944,0,0,0,7760,0,0
w/o MS2:PI 37:2,55,0,0,0,1936,2160,84,2088,1723,1974,2186,0,2206,0,166,0,13242,59,0
w/o MS2:DG 56:14,138,0,0,0,10012,9253,90,9334,9054,9367,9720,0,9610,0,86,45308,65,109,67
w/o MS2:DG 56:14,138,0,0,0,10012,9450,90,9334,9054,9367,9290,0,9610,0,86,45308,65,109,67
w/o MS2:TG 15:3_16:4_22:6;2O,245,0,0,0,13972,15114,58,13726,12025,12359,14240,58,14173,0,0,0,39291,52,0
TG 54:4|TG 18:1_18:1_18:2,6866,1199,684,0,23737,21752,1604,20112,20142,22581,22345,2020,22284,1953,1799,1805,1905,1725,74789
Unknown,0,0,0,0,1461,1799,0,1799,1467,1814,1858,0,1785,0,0,0,9253,0,0
Unknown,119,0,0,0,3248,2908,50,2927,2891,3351,3095,62,3143,0,0,0,25404,0,73
Unknown,0,0,0,0,1860,1575,0,1578,1406,1757,1772,0,1860,0,0,0,9390,54,0
Unknown,52,0,0,0,225772,161287,974,182367,144316,148320,170237,1469,156722,63,0,74,507861,919,154
w/o MS2:DG 56:13,154,0,0,0,475323,473042,54,424446,434570,446240,461085,2125,460854,0,281,1715355,123,53,136
w/o MS2:TG 8:0_8:0_38:6,102,56,0,0,4075,4532,116,4184,4097,4478,4432,123,4496,80,139,69,78,60,13149
w/o MS2:SL 17:1;O/36:0;O,471,0,0,0,6337,5371,60,5473,5546,6121,6177,126,6014,138,121,57,398,166,6620
TG 54:3|TG 18:1_18:1_18:1,15392,2721,2127,0,14682,13014,3271,13307,12758,13225,13490,3856,12124,3532,3748,3703,3477,3333,35840
Unknown,76,0,0,0,158644,158980,149,137377,123502,140217,162312,391,157655,0,64,0,1049950,160,0
Unknown,57,0,0,0,1443,1175,0,1171,1056,1140,1093,0,1326,0,0,0,9928,63,64
Unknown,79,0,0,0,15320,14136,55,14432,11910,12238,12841,0,13872,0,0,0,55941,0,0
Unknown,73,0,0,0,3642,3585,0,3444,3647,3839,3846,0,4014,0,0,0,21598,0,0
Unknown,82,0,0,0,1664,1425,81,1200,1486,1354,1425,80,1379,0,0,55,11346,0,64
Unknown,96,0,0,0,9716,8512,0,8064,7210,9192,9205,0,8702,0,0,64,69467,0,62
w/o MS2:TG 8:0_8:0_38:5,390,64,60,0,3541,3736,222,3199,3588,3834,3600,117,3777,221,120,55,177,111,10383
w/o MS2:SL 17:0;O/36:0;O,1751,611,635,0,8053,7073,484,6409,7839,7611,7662,586,6789,580,983,763,942,711,8660
w/o MS2:TG 8:0_8:0_38:2,5726,1196,903,0,4730,4034,925,3925,3998,3597,4040,1024,3753,749,1603,1204,1272,1061,8934
Unknown,54,0,0,0,39737,39734,0,33011,31339,39059,39443,57,39208,0,0,148,278243,0,0
w/o MS2:TG 8:0_8:0_38:4,437,52,141,0,2101,2221,241,1819,2170,2134,1810,273,2243,366,180,239,195,224,5918
w/o MS2:RIKEN P-VS1 ID-15518 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,10185,11016,62,9555,8733,9679,11165,0,10295,0,0,0,53891,0,0
w/o MS2:RIKEN P-VS1 ID-15518 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,3667,3746,0,3434,3348,3798,4218,0,3923,0,0,0,21784,0,0
w/o MS2:RIKEN P-VS1 ID-15533 from Mouse_Adipose_WT_N_F1DHA,267,53,0,0,3813,2998,69,2887,2992,3092,3261,153,3014,209,179,97,152,126,10054
Unknown,0,0,0,0,1227,1328,0,968,1325,1386,1346,0,1365,0,0,50,28459,77,104
w/o MS2:SL 18:1;O/36:2;O,803,181,252,0,46659,40069,501,36733,40874,42867,41699,700,39649,487,641,611,700,718,130469
w/o MS2:PI 38:2,0,0,0,0,2842,1919,0,1863,2005,2346,2096,0,2150,0,0,0,13978,0,0
w/o MS2:PI 38:2,76,0,0,0,1699,1701,0,1416,1421,1747,1557,0,1840,0,0,0,6010,56,0
w/o MS2:SL 18:1;O/36:1;O,3012,1232,939,0,195431,164181,1725,165513,170560,175844,175969,2794,168109,1740,2318,2154,2855,1929,517574
w/o MS2:RIKEN P-VS1 ID-15677 from Mouse_Kidney_WT_N_F1DHA,63,0,0,0,1589,1623,0,1434,1586,1857,1747,0,1541,0,0,7049,232,58,0
w/o MS2:RIKEN P-VS1 ID-15692 from Mouse_Adipose_WT_N_F1,8140,3738,2955,0,148129,135097,4055,127716,133758,138729,136732,4597,133171,3734,4654,4503,4909,3944,366552
Unknown,63,0,0,0,3030,2543,0,2427,2339,2320,2929,0,2556,0,0,0,11034,76,0
w/o MS2:DGDG O-8:0_26:4,97,0,0,0,166179,124423,798,136002,110977,113758,128081,1422,117313,66,0,0,289749,1008,114
Unknown,0,0,0,0,5227,4839,0,4714,4374,4052,5375,0,4714,0,0,0,46083,0,98
Unknown,62,0,0,0,18103,18994,0,16965,14862,15741,18350,52,17734,0,0,0,72541,0,66
w/o MS2:SL 18:0;O/36:0;O,27605,11729,10128,0,99622,83653,9911,85290,84738,86909,87140,10815,64708,9560,12690,13748,13883,10302,174616
w/o MS2:SL 18:0;O/36:0;O,27605,11729,9791,0,99622,83653,9911,85290,84738,86909,87140,10815,81756,9852,12690,13748,13883,10302,174616
w/o MS2:TG 10:0_22:5_22:6;2O,0,0,0,0,3858,3633,52,3344,3062,2911,3791,0,3413,0,0,113,14708,0,0
Unknown,98,0,0,0,1516,1558,0,1480,1519,1529,1669,0,1555,0,0,60,10349,0,0
Unknown,73,0,0,0,1596,1674,0,1464,1502,1746,1467,0,1565,0,64,7694,0,0,0
Unknown,0,0,0,0,4087,3942,101,3427,3644,4056,3991,0,3777,0,0,16541,0,0,0
w/o MS2:SM 48:2;2O,225,0,0,0,2122,2023,0,1884,1879,1973,2312,0,2262,0,60,11236,68,0,0
Unknown,31827,11331,11154,0,29244,21121,9534,27154,24490,24002,23692,10668,21681,9924,11816,19454,24213,11294,33068
Unknown,66,0,64,0,3279,3427,0,2860,3144,3154,3674,0,3451,0,0,97,28743,0,0
Unknown,114,0,0,0,3703,3265,0,3406,3549,3500,3302,0,2990,0,56,15345,221,57,0
w/o MS2:SM 48:1;2O,165,0,0,0,686,477,0,592,691,542,542,0,690,0,0,5918,54,0,68
Unknown,28207,7810,7565,0,55640,54720,6527,54181,58076,46271,56428,7044,53130,20974,43773,44975,42797,43048,48422
Unknown,28207,7810,5729,0,55640,54720,6430,54181,58076,57836,56428,7044,53130,20974,43773,44975,42797,43048,48422
w/o MS2:DG 58:16,0,0,0,0,126885,123574,72,115239,116042,120139,121749,98,122039,0,117,190036,192,0,70
w/o MS2:DG 58:16,52,0,0,0,45637,61649,60,45864,55515,54367,55986,336,48235,66,53,195055,0,129,0
w/o MS2:SM 48:0;2O,0,0,0,0,13784,16187,0,13686,13523,11535,14043,0,13914,70,58,86269,158,0,61
w/o MS2:RIKEN P-VS1 ID-15917 from Mouse_Macrophage_WT_N_F1,21590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w/o MS2:HexCer 16:0;2O/34:0;O,0,0,0,0,5578,6483,0,4929,5915,5995,6463,50,6317,0,0,0,0,0,17505
w/o MS2:HexCer 16:0;2O/34:0;O,0,0,0,0,6368,6174,0,5223,6278,6181,6242,122,6349,0,0,65,0,0,19203
Unknown,0,0,0,0,5883,5211,0,5036,4561,5481,5585,0,5719,0,0,0,39304,0,0
Unknown,0,0,0,0,2576,2316,0,2282,1930,1903,2305,0,2230,0,0,0,6448,0,0
RIKEN P-VS1 ID-16050 from Mouse_Feces_WT_ABX_Ctr,0,0,0,0,167959,150806,912,141306,137887,146154,149774,4051,147238,74,0,0,191339,707,308
w/o MS2:DGDG 12:0_22:4,0,0,0,0,3914,4539,0,3761,3459,4150,4049,0,4092,0,0,0,24149,0,0
Unknown,55,0,0,0,37483,36807,0,34870,31956,31137,35053,78,35775,0,0,258,87862,0,66
DGDG 34:3|DGDG 16:0_18:3,0,0,0,0,20328,21002,0,17651,19499,20427,20960,57,19056,0,0,0,141760,54,0
w/o MS2:PI-Cer 44:3;3O,192,0,0,0,5899,5195,0,5091,4083,4884,5575,0,5141,0,0,0,10343,0,0
w/o MS2:SL 20:1;O/36:5;O,408,0,0,0,14526,11193,229,10900,10616,12135,12970,258,11475,195,320,224,202,130,42315
Unknown,0,0,0,0,1650,1247,0,1620,1303,1113,1548,0,1280,0,0,0,28204,0,0
w/o MS2:SHexCer 17:3;2O/28:6;O,0,0,0,0,5146,4789,0,4126,4681,5002,4870,0,4701,0,0,54,25900,0,0
w/o MS2:PI-Cer 45:9;3O,0,0,0,0,1391,864,0,901,1184,948,1285,0,1092,0,0,0,8859,58,0
w/o MS2:AHexCer (O-22:6)12:1;2O/16:4;O,203,150,108,0,26260,26422,581,22893,25324,27202,25860,149,25490,6961,25987,22541,20005,24227,21268
DGDG 34:2|DGDG 16:0_18:2,272,101,73,0,10416,11403,133,9955,10043,10631,11465,0,11704,101,71,122,71919,166,137
Unknown,59,0,0,0,3531,3656,0,3257,3048,3561,3408,0,3271,0,0,0,21939,0,0
Unknown,0,0,0,0,6552,6273,0,5561,5930,6512,6637,0,6029,0,0,0,28562,58,0
Unknown,79,53,62,0,2464,2746,0,1923,2801,2541,2616,0,2836,0,0,59,53590,56,99
w/o MS2:SL 20:1;O/36:4;O,1238,440,208,0,109075,91036,1140,81316,81851,94893,93445,1760,89630,1110,1652,1243,711,1062,326786
w/o MS2:RIKEN P-VS1 ID-16261 from Mouse_Eye_fads2KO_N_Ctr,79,54,0,0,1473,1178,0,1265,1109,1305,1303,0,1212,0,0,74,6718,0,0
Unknown,69,0,0,0,3122,3150,0,3311,2876,2995,3136,0,3066,0,0,320,19995,61,0
Unknown,92,0,0,0,18697,17811,0,15429,16888,18635,18476,56,17666,0,0,534,142264,0,74
Unknown,57,0,0,0,1263,1843,0,1068,1503,1761,1829,64,1762,0,60,0,34333,63,0
w/o MS2:SL 20:1;O/36:3;O,3504,1644,953,0,302637,255848,4502,252072,266392,262726,265368,6697,259342,4572,5242,4548,4392,3932,841926
w/o MS2:TG 8:0_10:0_38:2,0,62,0,0,10718,8247,55,8320,8999,8534,8188,57,7935,0,0,120,92,54,27963
w/o MS2:TG 8:0_10:0_38:2,64,0,0,0,8836,6764,54,6369,7255,6948,7332,0,6876,0,53,61,124,0,23596
w/o MS2:DGDG O-8:0_28:7,0,0,66,0,2700,2719,0,1975,1957,2499,2621,0,2687,0,0,50,6986,0,0
w/o MS2:RIKEN P-VS1 ID-16324 from Mouse_Liver_WT_N_F1DHA,0,0,63,0,5302,4412,54,3818,3912,4914,4312,52,4461,55,121,76,139,58,13779
w/o MS2:PI 40:3,148,73,0,0,7922,7587,244,6814,7178,7874,8060,0,7403,2779,8791,7589,6208,7963,6521
w/o MS2:RIKEN P-VS1 ID-16341 from Mouse_Feces_WT_N_Ctr,66,0,56,0,12112,11855,59,10654,9866,10994,11642,51,11468,61,106,652,64943,0,51
w/o MS2:RIKEN P-VS1 ID-16342 from Mouse_Muscle_WT_N_F1DHA,68,0,0,0,14709,12938,0,12479,13081,12996,13524,57,13236,0,70,18010,194,100,0
w/o MS2:SL 20:1;O/36:2;O,8068,4384,2960,0,265745,227366,7638,204837,220497,230138,232965,9905,222084,8851,8652,8303,7441,8342,709476
w/o MS2:SL 20:1;O/36:2;O,8068,4384,2960,0,265745,227366,7907,204837,220497,230138,232965,10334,222084,8851,8652,8303,7473,8204,709476
w/o MS2:SHexCer 17:1;2O/28:5;O,0,0,53,0,7810,6800,0,6874,6381,6373,6781,0,7191,0,0,9030,169,0,0
w/o MS2:AHexCer (O-22:6)12:2;2O/18:5;O,0,0,0,0,5084,4592,51,3970,3775,4437,4697,0,4746,0,0,0,11674,0,66
w/o MS2:DGDG O-8:0_28:6,64,0,0,0,12032,10635,0,9036,8550,10517,11197,51,10331,0,0,0,77023,55,0
w/o MS2:MGDG O-21:2_26:0,5103,2667,1389,0,169098,144520,5111,132938,141336,150044,150506,7303,143858,5779,5864,5301,5097,5435,445122
Unknown,259,0,0,0,1899,1667,73,1656,1691,1906,1815,0,1857,0,0,7565,1443,0,0
w/o MS2:SM 24:1;2O(FA 26:0),184,68,61,0,2642,2434,67,2144,2079,2046,2395,58,2211,58,54,56,75,101,6462
w/o MS2:RIKEN P-VS1 ID-16410 from Mouse_Plasma_ApoEKO_N_Ctr,14955,6808,5021,0,161561,140396,11581,136047,138810,151301,146582,14462,141030,12059,12434,11761,12103,12187,418308
w/o MS2:AHexCer (O-22:6)12:1;2O/18:5;O,0,0,53,0,17529,15897,177,15638,12974,15177,16649,150,15808,75,62,0,43738,76,0
w/o MS2:AHexCer (O-22:6)12:1;2O/18:5;O,107,87,52,0,33467,27731,288,27473,24407,28917,28495,284,27036,0,51,0,53782,170,123
w/o MS2:TG 8:0_14:1_36:10,166,0,0,0,1894,2335,5346,1772,1776,2286,2035,62,2303,0,3653,0,131,3268,111
Unknown,0,0,0,0,8079,5876,52,6490,6051,6626,6470,57,6253,0,56,0,19394,54,0
Unknown,62,0,0,0,11269,9895,114,10287,8477,9464,10137,0,9417,0,0,50,48760,60,0
w/o MS2:SL 20:1;O/36:0;O,40973,16414,11972,0,116861,100826,21284,99299,101631,102897,104801,25471,98832,23224,23765,37921,23974,22285,230138
w/o MS2:AHexCer (O-22:6)12:1;2O/18:4;O,0,0,0,0,198986,159534,1968,167133,148653,156836,161540,2994,153659,265,0,52,358082,920,143
w/o MS2:DGDG O-8:0_28:4,0,0,0,0,494933,400748,6022,407446,398577,401747,396932,30159,390638,428,276,328,614746,5261,1063
Unknown,0,0,0,0,2845,2127,66,2929,2179,2665,2674,0,2416,0,0,0,16683,69,179
Unknown,0,0,0,0,14924,2660,0,5064,4378,4386,3782,0,3714,0,53,292,9013,58,0
Unknown,66,0,0,0,10608,11804,0,10991,9713,10033,10830,0,11228,0,0,157,19116,0,0
Unknown,54,0,0,0,3179,2901,0,2951,2804,2664,3195,0,3238,0,0,1123,6954,69,0
Unknown,0,0,0,0,185497,132189,100,136820,113439,133460,139190,688,130766,0,0,62,501254,211,0
Unknown,0,0,0,0,8818,10576,0,8739,9139,10526,8990,64,9486,0,0,23440,0,63,0
w/o MS2:PI 40:0,0,0,0,0,23130,20230,68,20550,19826,20217,21253,163,21004,0,65,22361,1144,54,68
w/o MS2:SL 20:0;O/36:0;O,18055,6658,5502,0,31535,26726,5997,24692,26826,26711,26965,5653,25239,5585,8275,6079,6723,5859,55316
w/o MS2:PC 15:4_34:9,0,0,0,0,12400,10710,0,10392,10619,10489,10616,62,10943,0,55,11298,2227,0,0
w/o MS2:AHexCer (O-22:6)13:2;2O/16:4;O,0,0,0,0,11832,11476,0,10983,11502,11000,10753,60,11510,0,62,655,29218,0,0
Unknown,3344,196,260,0,9209,3487,2166,6453,4406,4186,3568,1949,4004,2953,1240,1740,5533,5283,3689
Unknown,0,0,0,0,2348,2081,52,1695,1766,1984,2136,56,1935,0,51,0,9811,0,0
Unknown,0,0,0,0,7073,7261,0,6210,5581,6918,7406,0,7209,0,0,0,29448,0,58
Unknown,0,67,0,0,1851,1507,0,1308,1566,1760,1488,0,1236,0,0,0,9348,0,0
w/o MS2:RIKEN P-VS1 ID-16559 from Mouse_Plasma_ApoEKO_N_F1DHA,83,0,66,0,3697,3279,67,3078,2894,3185,3574,0,3570,0,50,370,15326,60,0
w/o MS2:RIKEN P-VS1 ID-16559 from Mouse_Plasma_ApoEKO_N_F1DHA,72,0,0,0,6909,7259,117,6463,6478,6677,7149,0,7605,0,65,67,17775,52,0
Unknown,141,0,0,0,21277,17857,336,19433,17583,17799,17675,1606,17315,0,0,0,26865,362,0
Unknown,15524,5149,4784,0,9607,8444,4132,9903,9371,9054,9382,4246,8123,4231,5877,6443,13122,5565,11167
Unknown,16327,5149,4784,0,9607,8360,4132,9903,8038,9054,9382,4246,8123,4187,6593,6637,13122,5565,11167
w/o MS2:SHexCer 19:2;2O/28:6,0,0,0,0,1837,2039,0,1959,1732,1656,2132,71,1871,0,0,0,14308,55,0
w/o MS2:Cer 25:1;3O/38:5;(2OH),12043,3168,2931,0,6940,5179,2782,6146,6212,5806,4835,2856,5300,2958,4600,4505,8668,3303,7402
Unknown,0,0,0,0,1964,1311,54,1377,1464,1574,1628,0,1353,0,57,0,7809,0,0
Unknown,77,0,0,0,813,578,0,806,718,765,584,0,657,0,0,0,8000,0,0
Unknown,182,1920,389,0,649,22423,10158,25028,25053,19854,19837,10466,555,8506,10556,22667,8322,380,11220
